Subject,Predicate,Object,ObjectLabel
F1911.171,图片,https://ids.si.edu/ids/iiif/FS-7325_25/full/full/0/default.jpg,images
S1987.724,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.724,url
S2005.57,博物馆,弗利尔美术馆,museum
F1949.10a-b,图片,https://ids.si.edu/ids/iiif/FS-7357_08/full/full/0/default.jpg,images
FSC-B-436,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-436,url
F1968.74a-c,博物馆,弗利尔美术馆,museum
S2012.9.78,图片,https://ids.si.edu/ids/iiif/FS-rls_3501/full/full/0/default.jpg,images
FSC-B-265,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-265_1/full/full/0/default.jpg,images
F1911.139,博物馆,弗利尔美术馆,museum
F1911.66a-b,图片,https://ids.si.edu/ids/iiif/FS-7606_18/full/full/0/default.jpg,images
F1917.18,图片,https://ids.si.edu/ids/iiif/FS-7729_16/full/full/0/default.jpg,images
S2012.9.4465a-c,博物馆,弗利尔美术馆,museum
F1946.1a-b,博物馆,弗利尔美术馆,museum
S2012.9.3643,图片,https://ids.si.edu/ids/iiif/FS-rls114b/full/full/0/default.jpg,images
S1987.733,博物馆,弗利尔美术馆,museum
S2012.9.4460,博物馆,弗利尔美术馆,museum
S2012.9.1274,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1274,url
FSC-P-631,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-631,url
F1991.60,图片,https://ids.si.edu/ids/iiif/FS-8103_02/full/full/0/default.jpg,images
FSC-B-255,博物馆,弗利尔美术馆,museum
FSC-P-4169,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-4169,url
F1911.172,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.172,url
FSC-R-205,图片,https://ids.si.edu/ids/iiif/FS-8518_01/full/full/0/default.jpg,images
S2012.9.788,博物馆,弗利尔美术馆,museum
F1953.76a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1953.76a-b,url
S2012.9.1169a-b,博物馆,弗利尔美术馆,museum
F1916.411,图片,https://ids.si.edu/ids/iiif/FS-F1916.411_001/full/full/0/default.jpg,images
S2012.9.2874,博物馆,弗利尔美术馆,museum
S2012.9.1910,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1910,url
S2012.9.263,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.263,url
S2012.9.4213a-b,博物馆,弗利尔美术馆,museum
F1911.92,图片,https://ids.si.edu/ids/iiif/FS-F1911.92_607102/full/full/0/default.jpg,images
S1987.626,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.626,url
S2012.9.449,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.449,url
FSC-P-789,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-789_1/full/full/0/default.jpg,images
F1906.242a-b,图片,https://ids.si.edu/ids/iiif/FS-7361_38/full/full/0/default.jpg,images
FSC-R-149,博物馆,弗利尔美术馆,museum
F1919.139,图片,https://ids.si.edu/ids/iiif/FS-5827_02/full/full/0/default.jpg,images
FSC-P-41,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-41,url
S2012.9.3153,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3153,url
F1998.288,图片,https://ids.si.edu/ids/iiif/FS-5596_07/full/full/0/default.jpg,images
S2012.9.4320,图片,https://ids.si.edu/ids/iiif/FS-rls_3545/full/full/0/default.jpg,images
S2012.9.889,图片,https://ids.si.edu/ids/iiif/FS-rls_3981/full/full/0/default.jpg,images
F1979.23,图片,https://ids.si.edu/ids/iiif/FS-6336_01/full/full/0/default.jpg,images
FSC-P-2651,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2651_1-000001/full/full/0/default.jpg,images
F1998.147.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.147.1-2,url
FSC-P-607,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-607_1/full/full/0/default.jpg,images
S2012.9.3591,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3591,url
FSC-B-521a-c,博物馆,弗利尔美术馆,museum
S2012.9.3443,博物馆,弗利尔美术馆,museum
F1918.20,博物馆,弗利尔美术馆,museum
S2012.9.4265,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4265,url
S2012.9.543,图片,https://ids.si.edu/ids/iiif/FS-7675_44/full/full/0/default.jpg,images
S2012.9.129,博物馆,弗利尔美术馆,museum
FSC-R-381,博物馆,弗利尔美术馆,museum
F1911.162h.1-2,博物馆,弗利尔美术馆,museum
F1980.140,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.140,url
S2012.9.795,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.795,url
F1916.208,博物馆,弗利尔美术馆,museum
S2012.9.2802,图片,https://ids.si.edu/ids/iiif/FS-rls_0334/full/full/0/default.jpg,images
S2012.9.3232,博物馆,弗利尔美术馆,museum
S2012.9.3596,图片,https://ids.si.edu/ids/iiif/FS-7854_24/full/full/0/default.jpg,images
F1907.513,图片,https://ids.si.edu/ids/iiif/FS-7522_01/full/full/0/default.jpg,images
FSC-R-428,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-428,url
S2012.9.1037,图片,https://ids.si.edu/ids/iiif/FS-7859_35/full/full/0/default.jpg,images
FSC-P-4185,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-4185_1-000001/full/full/0/default.jpg,images
F1954.121,博物馆,弗利尔美术馆,museum
S2012.9.1864,图片,https://ids.si.edu/ids/iiif/FS-rls356/full/full/0/default.jpg,images
F1916.44,博物馆,弗利尔美术馆,museum
S2012.9.2934,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2934,url
F1916.70,图片,https://ids.si.edu/ids/iiif/FS-5772_12/full/full/0/default.jpg,images
FSC-B-492,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-492,url
F1913.71,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1913.71,url
F1919.27,图片,https://ids.si.edu/ids/iiif/FS-F1919.27_001/full/full/0/default.jpg,images
S2012.9.4301,图片,https://ids.si.edu/ids/iiif/FS-rls_0940/full/full/0/default.jpg,images
FSC-B-492,博物馆,弗利尔美术馆,museum
F1916.539,图片,https://ids.si.edu/ids/iiif/FS-8018_24/full/full/0/default.jpg,images
F1916.442,博物馆,弗利尔美术馆,museum
F1967.28,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1967.28,url
S1987.256,图片,https://ids.si.edu/ids/iiif/FS-7332_32/full/full/0/default.jpg,images
S2012.9.3214,博物馆,弗利尔美术馆,museum
F1916.274,图片,https://ids.si.edu/ids/iiif/FS-6072_05/full/full/0/default.jpg,images
FSC-B-364,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-364,url
F1980.84,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.84,url
F1906.28,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1906.28,url
F1911.264,图片,https://ids.si.edu/ids/iiif/FS-5714_07/full/full/0/default.jpg,images
F1909.244L,图片,https://ids.si.edu/ids/iiif/FS-6050_12/full/full/0/default.jpg,images
F1917.404,博物馆,弗利尔美术馆,museum
S1987.59,博物馆,弗利尔美术馆,museum
S2012.9.3042a-b,图片,https://ids.si.edu/ids/iiif/FS-7780_03/full/full/0/default.jpg,images
F1911.141,博物馆,弗利尔美术馆,museum
S2012.9.3078,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3078,url
S2012.9.2817,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2817,url
S2012.9.1148,图片,https://ids.si.edu/ids/iiif/FS-7647_12/full/full/0/default.jpg,images
S2012.9.2837,博物馆,弗利尔美术馆,museum
F1902.179,博物馆,弗利尔美术馆,museum
S2012.9.3536,图片,https://ids.si.edu/ids/iiif/FS-7638_08/full/full/0/default.jpg,images
FSC-R-470,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-470,url
F1940.23,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1940.23,url
S2012.9.3389,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3389,url
S2012.9.4282,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4282,url
FSC-P-840,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-840_1-000001/full/full/0/default.jpg,images
F1911.182,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.182,url
S2012.9.524,博物馆,弗利尔美术馆,museum
F1911.156v,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.156v,url
FSC-RE-1a-b,图片,https://ids.si.edu/ids/iiif/FS-FSC-RE-1a-b/full/full/0/default.jpg,images
S2012.9.2656,图片,https://ids.si.edu/ids/iiif/FS-rls458/full/full/0/default.jpg,images
F1904.23a-b,博物馆,弗利尔美术馆,museum
S2012.9.3010,图片,https://ids.si.edu/ids/iiif/FS-7859_32/full/full/0/default.jpg,images
FSC-X-17,图片,https://ids.si.edu/ids/iiif/FS-FSC-X-17/full/full/0/default.jpg,images
S2012.9.505,博物馆,弗利尔美术馆,museum
S2012.9.4707,图片,https://ids.si.edu/ids/iiif/FS-7829_60/full/full/0/default.jpg,images
S2012.9.125,博物馆,弗利尔美术馆,museum
S2012.9.3778,博物馆,弗利尔美术馆,museum
S2012.9.2881,博物馆,弗利尔美术馆,museum
S2012.9.920,图片,https://ids.si.edu/ids/iiif/FS-7856_19/full/full/0/default.jpg,images
S2012.9.75,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.75,url
S1987.745,图片,https://ids.si.edu/ids/iiif/FS-S1987.745_001/full/full/0/default.jpg,images
F1913.179,图片,https://ids.si.edu/ids/iiif/FS-7740_11/full/full/0/default.jpg,images
S2012.9.3718,图片,https://ids.si.edu/ids/iiif/FS-7849_21/full/full/0/default.jpg,images
S2012.9.630,图片,https://ids.si.edu/ids/iiif/FS-S2012.9.630_001/full/full/0/default.jpg,images
S2012.9.2537.1-10,图片,https://ids.si.edu/ids/iiif/FS-jane_4464_1/full/full/0/default.jpg,images
FSC-P-579,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-579,url
F1998.100,图片,https://ids.si.edu/ids/iiif/FS-5004_01-000001/full/full/0/default.jpg,images
F1915.40,图片,https://ids.si.edu/ids/iiif/FS-7705_05/full/full/0/default.jpg,images
S2012.9.4434,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4434,url
S2012.9.1671a-g,博物馆,弗利尔美术馆,museum
S1987.730,图片,https://ids.si.edu/ids/iiif/FS-S1987.730_001/full/full/0/default.jpg,images
FSC-B-191,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-191_006/full/full/0/default.jpg,images
S2012.9.3349,图片,https://ids.si.edu/ids/iiif/FS-7864_01/full/full/0/default.jpg,images
FSC-P-767,博物馆,弗利尔美术馆,museum
S2000.110,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2000.110,url
S1987.868,图片,https://ids.si.edu/ids/iiif/FS-S1987.868_001/full/full/0/default.jpg,images
S2012.9.1899,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1899,url
F1925.2,博物馆,弗利尔美术馆,museum
S2012.9.4203,图片,https://ids.si.edu/ids/iiif/FS-rls_0375/full/full/0/default.jpg,images
FSC-R-238,博物馆,弗利尔美术馆,museum
F1909.216,博物馆,弗利尔美术馆,museum
F1911.581a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.581a-b,url
S2012.9.2089,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2089,url
S2012.9.60,图片,https://ids.si.edu/ids/iiif/FS-7837_13/full/full/0/default.jpg,images
S2012.9.1124,博物馆,弗利尔美术馆,museum
S2012.9.2993,图片,https://ids.si.edu/ids/iiif/FS-rls_3948/full/full/0/default.jpg,images
FSC-P-220,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-220v2/full/full/0/default.jpg,images
F1911.101,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.101,url
S1987.583,图片,https://ids.si.edu/ids/iiif/FS-S1987.583_001-000001/full/full/0/default.jpg,images
FSC-P-2907,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2907_1/full/full/0/default.jpg,images
S2012.9.189,博物馆,弗利尔美术馆,museum
FSC-B-209,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-209_1/full/full/0/default.jpg,images
S2012.9.4385,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4385,url
F1976.35.1,图片,https://ids.si.edu/ids/iiif/FS-5763_11/full/full/0/default.jpg,images
S2012.9.3851,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3851,url
S2012.9.704,图片,https://ids.si.edu/ids/iiif/FS-rls_2494/full/full/0/default.jpg,images
F1919.80,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.80,url
S1987.739,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.739,url
FSC-P-4125,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-4125,url
F1911.160f,博物馆,弗利尔美术馆,museum
S2004.7,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2004.7,url
FSC-GR-636,图片,https://ids.si.edu/ids/iiif/FS-8515_02/full/full/0/default.jpg,images
S2012.9.4684,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4684,url
S2012.9.1045,图片,https://ids.si.edu/ids/iiif/FS-7644_52/full/full/0/default.jpg,images
FSC-R-167a-b,博物馆,弗利尔美术馆,museum
F1916.697a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.697a-b,url
FSC-PA-204,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-PA-204,url
S2012.9.2638a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2638a-b,url
FSC-P-800,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-800_1/full/full/0/default.jpg,images
FSC-O-35,图片,https://ids.si.edu/ids/iiif/FS-FSC-O-35_2/full/full/0/default.jpg,images
S2012.9.703,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.703,url
S2012.9.2359,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2359,url
F1916.217,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.217,url
FSC-P-711,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-711,url
FSC-R-314,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-314,url
F1929.13,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1929.13,url
FSC-B-4842,博物馆,弗利尔美术馆,museum
F1916.267,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.267,url
S2012.9.207,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.207,url
F1917.309,图片,https://ids.si.edu/ids/iiif/FS-5798_10/full/full/0/default.jpg,images
LTS1985.1.574.2,图片,https://ids.si.edu/ids/iiif/FS-LTS1985.1.574.2_001/full/full/0/default.jpg,images
S2012.9.4801,博物馆,弗利尔美术馆,museum
S2012.9.1109,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1109,url
S2012.9.2042.1-2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2042.1-2,url
S2012.9.4461,图片,https://ids.si.edu/ids/iiif/FS-7670_21/full/full/0/default.jpg,images
S2012.9.4198,博物馆,弗利尔美术馆,museum
F1917.64,图片,https://ids.si.edu/ids/iiif/FS-8240_14/full/full/0/default.jpg,images
S1987.3a-b,博物馆,弗利尔美术馆,museum
F1909.244i,图片,https://ids.si.edu/ids/iiif/FS-6050_09/full/full/0/default.jpg,images
FSC-P-34,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-34,url
FSC-P-75,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-75,url
F1980.173,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.173,url
S2006.5,图片,https://ids.si.edu/ids/iiif/FS-6907_03/full/full/0/default.jpg,images
F1980.3,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1980.3,url
S2012.9.2266,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2266,url
FSC-R-268,博物馆,弗利尔美术馆,museum
F1909.390,博物馆,弗利尔美术馆,museum
F1980.141a-k,博物馆,弗利尔美术馆,museum
F1907.46,博物馆,弗利尔美术馆,museum
S2012.9.4171,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4171,url
S2012.9.2844,博物馆,弗利尔美术馆,museum
F1917.19,博物馆,弗利尔美术馆,museum
S2012.9.3748,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3748,url
F1916.396a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.396a-b,url
F1911.167b,图片,https://ids.si.edu/ids/iiif/FS-7444_05/full/full/0/default.jpg,images
S1987.204.4,博物馆,弗利尔美术馆,museum
FSC-P-3276,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-3276,url
S2012.9.1804.1-2,博物馆,弗利尔美术馆,museum
S2012.9.2979,博物馆,弗利尔美术馆,museum
F1916.289,图片,https://ids.si.edu/ids/iiif/FS-7728_12/full/full/0/default.jpg,images
S1987.706,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.706,url
S2012.9.3270a-b,博物馆,弗利尔美术馆,museum
S1997.25,博物馆,弗利尔美术馆,museum
S2012.9.3961,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.3961,url
F1994.26.1,图片,https://ids.si.edu/ids/iiif/FS-7404_16/full/full/0/default.jpg,images
S2012.9.1085,博物馆,弗利尔美术馆,museum
S2012.9.109,图片,https://ids.si.edu/ids/iiif/FS-7837_06/full/full/0/default.jpg,images
S2012.9.2958,博物馆,弗利尔美术馆,museum
FSC-P-3883,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-3883,url
F1998.52,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1998.52,url
S2012.9.2280,博物馆,弗利尔美术馆,museum
FSC-P-2843,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2843_1/full/full/0/default.jpg,images
S2012.9.3197,图片,https://ids.si.edu/ids/iiif/FS-6150_10/full/full/0/default.jpg,images
S2012.9.4524,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4524,url
FSC-R-442,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-442,url
F1962.14,博物馆,弗利尔美术馆,museum
S2012.9.1228,图片,https://ids.si.edu/ids/iiif/FS-rls_3217/full/full/0/default.jpg,images
S2012.9.2969,图片,https://ids.si.edu/ids/iiif/FS-7861_46/full/full/0/default.jpg,images
F1917.643,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.643,url
FSC-B-573,博物馆,弗利尔美术馆,museum
S1987.856,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S1987.856,url
F1915.24,图片,https://ids.si.edu/ids/iiif/FS-5664_03/full/full/0/default.jpg,images
FSC-R-407,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-407,url
S2012.9.2428,图片,https://ids.si.edu/ids/iiif/FS-7663_67/full/full/0/default.jpg,images
S2012.9.4464,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4464,url
F1991.61a-b,图片,https://ids.si.edu/ids/iiif/FS-8103_03/full/full/0/default.jpg,images
FSC-MS-34a-t,博物馆,弗利尔美术馆,museum
S2012.9.3614,博物馆,弗利尔美术馆,museum
FSC-R-203,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-203,url
S2012.9.4570,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4570,url
F1914.35,博物馆,弗利尔美术馆,museum
FSC-P-1114.3,博物馆,弗利尔美术馆,museum
F1916.101,博物馆,弗利尔美术馆,museum
F1916.80,博物馆,弗利尔美术馆,museum
F1913.193,图片,https://ids.si.edu/ids/iiif/FS-7508_06/full/full/0/default.jpg,images
S2012.9.366,图片,https://ids.si.edu/ids/iiif/FS-7645_37/full/full/0/default.jpg,images
S2012.9.1949,博物馆,弗利尔美术馆,museum
S2012.9.3706,图片,https://ids.si.edu/ids/iiif/FS-7847_09/full/full/0/default.jpg,images
F1909.245q,博物馆,弗利尔美术馆,museum
S1987.266,图片,https://ids.si.edu/ids/iiif/FS-7426_29/full/full/0/default.jpg,images
F1916.707,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1916.707,url
FSC-B-318,图片,https://ids.si.edu/ids/iiif/FS-FSC-B-318_1/full/full/0/default.jpg,images
S2012.9.793,博物馆,弗利尔美术馆,museum
S1987.738,图片,https://ids.si.edu/ids/iiif/FS-6890_02/full/full/0/default.jpg,images
S2012.9.3438,图片,https://ids.si.edu/ids/iiif/FS-rls112b/full/full/0/default.jpg,images
FSC-P-556,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-556,url
S2012.9.1302,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1302,url
S2012.9.4874,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4874,url
F1911.124,博物馆,弗利尔美术馆,museum
S1987.531,博物馆,弗利尔美术馆,museum
FSC-R-263,博物馆,弗利尔美术馆,museum
F1917.199,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1917.199,url
FSC-P-247,图片,https://ids.si.edu/ids/iiif/FS-fsc-p-247v1/full/full/0/default.jpg,images
S2012.9.2970,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2970,url
F1915.104,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.104,url
F1916.586,图片,https://ids.si.edu/ids/iiif/FS-5675_08/full/full/0/default.jpg,images
F1914.113,博物馆,弗利尔美术馆,museum
S2012.9.4412,博物馆,弗利尔美术馆,museum
S2012.9.4831,图片,https://ids.si.edu/ids/iiif/FS-8136_30/full/full/0/default.jpg,images
FSC-P-568,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-568,url
S2012.9.2653,图片,https://ids.si.edu/ids/iiif/FS-rls4869/full/full/0/default.jpg,images
F1909.251e,博物馆,弗利尔美术馆,museum
FSC-R-122a-b,图片,https://ids.si.edu/ids/iiif/FS-8447_02/full/full/0/default.jpg,images
F1998.4,博物馆,弗利尔美术馆,museum
S2012.9.2595,博物馆,弗利尔美术馆,museum
S2012.9.4336,图片,https://ids.si.edu/ids/iiif/FS-7845_54/full/full/0/default.jpg,images
F1896.42a-b,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1896.42a-b,url
F1911.87,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.87,url
F1919.155,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.155,url
FSC-B-191,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-B-191,url
F1945.2,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1945.2,url
FSC-P-3812,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-3812_1-000001/full/full/0/default.jpg,images
S2012.9.1001,图片,https://ids.si.edu/ids/iiif/FS-7862_13/full/full/0/default.jpg,images
S2012.9.255,图片,https://ids.si.edu/ids/iiif/FS-7831_40/full/full/0/default.jpg,images
FSC-P-855,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-855,url
F1956.7,图片,https://ids.si.edu/ids/iiif/FS-2911_20h/full/full/0/default.jpg,images
S2012.9.174,博物馆,弗利尔美术馆,museum
S2001.24,博物馆,弗利尔美术馆,museum
FSC-R-441,图片,https://ids.si.edu/ids/iiif/FS-8503_25/full/full/0/default.jpg,images
F1911.505a-h,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1911.505a-h,url
S2012.9.2114,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.2114,url
S2012.9.4235,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.4235,url
F1983.12.22,图片,https://ids.si.edu/ids/iiif/FS-7777_23/full/full/0/default.jpg,images
S2012.9.1844,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1844,url
F1917.138,图片,https://ids.si.edu/ids/iiif/FS-7623_13/full/full/0/default.jpg,images
F1915.224,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1915.224,url
S2012.9.4885,博物馆,弗利尔美术馆,museum
F1939.13,图片,https://ids.si.edu/ids/iiif/FS-F1939.13_001/full/full/0/default.jpg,images
F1948.1,博物馆,弗利尔美术馆,museum
F1998.238,图片,https://ids.si.edu/ids/iiif/FS-5595_05/full/full/0/default.jpg,images
S2012.9.1115,图片,https://ids.si.edu/ids/iiif/FS-6148_07/full/full/0/default.jpg,images
S2012.9.217,图片,https://ids.si.edu/ids/iiif/FS-S2012.9.217_001/full/full/0/default.jpg,images
S2012.9.1907,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_S2012.9.1907,url
F1998.70,图片,https://ids.si.edu/ids/iiif/FS-7499_37/full/full/0/default.jpg,images
F1919.137,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_F1919.137,url
FSC-P-962,博物馆,弗利尔美术馆,museum
FSC-P-2927,图片,https://ids.si.edu/ids/iiif/FS-FSC-P-2927_1/full/full/0/default.jpg,images
F1916.188,图片,https://ids.si.edu/ids/iiif/FS-5781_10/full/full/0/default.jpg,images
S1987.211.8,图片,https://ids.si.edu/ids/iiif/FS-8119_20/full/full/0/default.jpg,images
F1966.14,图片,https://ids.si.edu/ids/iiif/FS-7359_27/full/full/0/default.jpg,images
F1912.33,博物馆,弗利尔美术馆,museum
FSC-R-400,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-R-400,url
FSC-P-985,链接,https://asia.si.edu/explore-art-culture/collections/search/edanmdm:fsg_FSC-P-985,url
S1987.284,图片,https://ids.si.edu/ids/iiif/FS-6286_12/full/full/0/default.jpg,images
